id,OVD_t1,OVD_t2,OVD_t3,OVD_sum,pay_normal,prod_code,prod_limit,new_balance,highest_balance,label,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11,update_year,update_month,update_day,report_year,report_month,report_day
59004757,0,0,0,0,1,5,85789.7012195122,728560.8,600500.0,0,4,1278.0,1,103000.0,2,8,5,90,5,60074,202.654879,2016,3,21,2013,6,17
58992285,0,0,0,0,1,10,74800.0,7870.8,7058.0,1,7,1286.1657435613404,2,56000.0,2,11,-1,93,3,72001,212.1320344,2016,3,20,2013,6,17
58988263,0,0,0,0,2,10,283800.0,130521.6,111325.0,0,5,1316.0,1,202000.0,2,15,5,105,5,450054,223.6067977,2016,3,19,2016,7,5
58996069,0,0,0,0,1,10,116600.0,684.0,1070.0,0,7,1234.0,3,62000.0,2,11,3,88,3,450194,244.94897430000003,2016,3,19,2013,6,17
54988214,0,0,0,0,1,5,85789.7012195122,125208.0,109500.0,0,7,1256.0,1,126000.0,2,11,9,102,3,350705,158.11388300000002,2016,3,19,2016,5,4
54990604,0,0,0,0,1,10,119900.0,4102.8,3918.0,1,4,1238.0,3,75000.0,2,8,5,104,4,72001,1.0,2016,3,18,2013,6,17
54987763,0,0,0,0,2,10,118800.0,12508.8,12699.0,0,7,1232.0,1,96000.0,2,11,9,88,5,151300,233.520877,2016,3,18,2016,4,25
58995231,0,0,0,0,2,10,88000.0,10436.4,9197.0,0,7,1374.0,1,400000.0,2,12,-1,104,5,60000,492.6601263,2016,3,18,2016,10,5
54984634,0,0,0,0,1,5,85789.7012195122,384000.0,320500.0,1,5,1286.1657435613404,3,111000.0,2,15,5,99,3,350075,164.3167673,2016,3,18,2013,6,17
59004540,0,0,0,0,1,26,85789.7012195122,0.0,50500.0,1,4,1286.1657435613404,2,34000.0,2,8,5,100,5,72049,163.29421299999998,2016,3,18,2013,6,17
59003330,0,0,0,0,2,10,85789.7012195122,10288.8,9074.0,0,4,1260.0,3,110000.0,2,8,5,109,4,151300,1.0,2016,3,18,2013,6,17
54991108,0,0,0,0,2,0,85789.7012195122,16296.0,19900.0,1,4,1270.0,1,210000.0,2,8,-1,84,3,330012,1.0,2016,3,18,2013,6,17
54988666,0,0,0,0,3,6,85789.7012195122,63998.4,80500.0,0,7,1262.0,1,94000.0,2,11,5,89,3,60018,187.08286930000003,2016,3,18,2016,4,22
58993461,0,0,0,0,1,5,85789.7012195122,360000.0,300500.0,0,7,1286.1657435613404,3,50000.0,2,12,-1,114,4,335534,188.769701,2016,3,18,2013,6,17
58996802,0,0,0,0,3,6,85789.7012195122,23520.0,28500.0,0,7,1292.0,1,132000.0,2,11,5,64,3,60018,187.08286930000003,2016,3,17,2016,4,19
58995813,0,0,0,0,3,6,85789.7012195122,24360.0,29500.0,0,7,1230.0,3,57000.0,2,11,9,108,4,450015,170.29386369999995,2016,3,17,2016,4,22
58987142,0,0,0,0,1,10,104500.0,19441.2,16700.0,0,5,1310.0,1,500000.0,2,15,5,103,5,452306,244.94897430000003,2016,3,16,2013,6,17
58994493,0,0,0,0,2,10,68200.0,55249.2,46540.0,1,7,1288.0,3,89000.0,2,11,5,105,5,71004,1.0,2016,3,16,2016,4,14
58988044,0,0,0,0,1,10,85789.7012195122,1026.0,219202.72592781534,0,5,1241.0,3,66000.0,2,15,9,115,3,350077,174.34448659999998,2016,3,16,2013,6,17
59005571,0,0,0,0,2,10,70400.0,7281.6,6568.0,1,4,1241.0,3,60000.0,2,8,5,107,3,151300,187.08286930000003,2016,3,15,2013,6,17
59003535,0,0,0,0,1,5,85789.7012195122,120000.0,100500.0,0,4,1286.1657435613404,2,139000.0,2,8,5,111,3,60036,1.0,2016,3,15,2013,6,17
59002945,0,0,0,0,1,5,85789.7012195122,153600.0,128500.0,0,4,1260.0,3,74000.0,2,8,5,113,4,151300,1.0,2016,3,15,2013,6,17
58994607,0,0,0,0,2,0,85789.7012195122,48448.8,48950.0,0,7,1378.0,3,78000.0,1,11,5,100,3,60017,173.20508080000002,2016,3,15,2013,6,17
54988608,0,0,0,0,3,10,85789.7012195122,3069.6,15871.0,0,7,1214.0,3,60000.0,2,11,9,108,4,151300,158.11388300000002,2016,3,15,2016,4,27
58993369,0,0,0,0,1,10,112200.0,2050.8,2208.0,1,7,1308.0,1,134000.0,2,11,5,95,5,151009,1.0,2016,3,14,2013,6,17
59004230,0,0,0,0,2,10,55000.0,9046.8,8039.0,0,4,1277.0,3,100000.0,2,8,5,100,5,60000,223.6067977,2016,3,14,2016,4,22
58994284,0,0,0,0,2,5,85789.7012195122,120000.0,100500.0,0,7,1214.0,3,81000.0,2,11,9,114,4,450012,204.9390153,2016,3,14,2013,6,17
59004235,0,0,0,0,2,10,85789.7012195122,3961.2,3801.0,1,4,1286.1657435613404,2,150000.0,2,8,5,100,3,60018,244.7549795,2016,3,14,2013,6,17
59003535,0,0,0,0,1,0,85789.7012195122,14280.0,17500.0,0,4,1286.1657435613404,2,139000.0,2,8,5,111,3,60036,1.0,2016,3,14,2013,6,17
58987926,0,0,0,0,2,10,69300.0,35757.6,32018.0,0,5,1286.1657435613404,2,50000.0,2,15,5,108,4,450000,169.0,2016,3,13,2016,4,22
54992046,0,0,0,0,2,10,49500.0,11551.2,10126.0,0,4,1258.0,1,91000.0,2,8,5,90,3,72000,1.0,2016,3,13,2016,4,25
54988259,0,0,0,0,3,10,48400.0,11256.0,19831.0,0,7,1218.0,3,67000.0,1,11,5,114,4,72000,237.0442997,2016,3,13,2016,11,5
58995283,0,0,0,0,1,5,85789.7012195122,300000.0,250500.0,0,7,1229.0,1,170000.0,1,11,5,91,3,550115,244.94897430000003,2016,3,13,2013,6,17
58995151,0,0,0,0,2,6,85789.7012195122,17131.2,16816.0,1,7,1286.1657435613404,2,126000.0,2,11,9,115,4,450028,224.2676972,2016,3,13,2013,6,17
58994019,0,0,0,0,2,10,85789.7012195122,5700.0,5250.0,0,7,1286.1657435613404,3,156000.0,2,11,5,84,5,450069,165.8312395,2016,3,13,2013,6,17
58988092,0,0,0,0,1,10,63800.0,55908.0,47090.0,0,5,1270.0,1,114000.0,2,15,5,83,3,450058,141.4213562,2016,3,5,2013,6,17
59005099,0,0,0,0,3,10,110000.0,114994.8,100612.0,0,4,1304.0,1,100000.0,2,8,-1,113,3,350098,158.11388300000002,2016,3,4,2016,5,20
59003524,0,0,0,0,1,10,108900.0,28654.8,24379.0,0,4,1322.0,1,87000.0,2,8,5,90,4,151300,1.0,2016,3,4,2013,6,17
54988581,0,0,0,0,2,10,66000.0,33946.8,28789.0,0,7,1247.0,3,66000.0,2,11,-1,109,5,60041,1.0,2016,3,4,2016,5,13
54984978,0,0,0,0,2,10,45100.0,53857.2,45381.0,1,5,1286.1657435613404,2,58000.0,2,15,5,95,3,60075,212.1320344,2016,3,4,2016,5,19
58995151,0,0,0,0,1,6,85789.7012195122,41706.0,52639.0,1,7,1286.1657435613404,2,126000.0,2,11,9,115,4,450028,224.2676972,2016,3,4,2016,3,4
58996069,0,0,0,0,1,6,85789.7012195122,24000.0,30500.0,0,7,1234.0,3,62000.0,2,11,3,88,3,450194,244.94897430000003,2016,3,2,2013,6,17
58987961,0,0,0,0,4,5,85789.7012195122,147598.8,125500.0,1,5,1302.0,1,177000.0,2,15,9,80,3,371200,158.11388300000002,2016,3,2,2016,4,22
58996069,0,0,0,0,1,6,85789.7012195122,12000.0,15500.0,0,7,1234.0,3,62000.0,2,11,3,88,3,450194,244.94897430000003,2016,3,2,2013,6,17
58994468,0,0,0,0,4,10,151800.0,-338.4,13718.0,0,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0,2016,3,1,2016,4,13
54984727,0,0,0,0,5,10,115500.0,52339.2,47535.0,0,5,1312.0,1,167000.0,2,15,5,85,5,60058,1.0,2016,3,1,2016,4,25
54987381,0,0,0,0,4,10,40700.0,17773.2,16310.0,0,7,1214.0,3,58000.0,2,11,5,112,3,450080,145.6021978,2016,3,1,2016,3,19
58991841,0,0,0,0,1,10,16500.0,0.0,219202.72592781534,0,7,1286.0,3,260000.0,2,11,5,109,3,151300,1.0,2016,3,1,2013,6,17
58992482,0,0,0,0,2,10,85789.7012195122,61864.8,38160.0,0,7,1286.1657435613404,2,51000.0,2,11,5,110,4,550013,182.7977024,2016,3,1,2016,2,14
58993137,0,0,0,0,3,10,85789.7012195122,4622.4,2209.0,1,7,1205.0,3,63000.0,2,11,5,106,3,151300,1.0,2016,3,1,2016,10,2
54988520,0,0,0,0,2,5,85789.7012195122,90729.6,83500.0,1,7,1228.0,3,90000.0,1,11,5,100,3,60040,158.11388300000002,2016,3,1,2016,3,25
54992137,0,0,0,0,1,1,85789.7012195122,178448.4,159943.0,0,4,1286.1657435613404,2,83000.0,2,8,5,110,3,71000,1.0,2016,3,1,2016,3,25
54989513,0,0,0,0,1,6,85789.7012195122,21600.0,20500.0,0,4,1304.0,1,257000.0,2,8,5,75,5,72000,212.1320344,2016,3,1,2013,6,17
59005917,0,0,0,0,4,10,105600.0,12062.4,14742.0,0,4,1266.0,1,104000.0,2,8,-1,92,5,60036,1.0,2016,2,29,2016,5,14
54992131,0,0,0,0,3,10,99000.0,11924.4,10437.0,0,4,1214.0,3,68000.0,2,8,9,110,5,60091,1.0,2016,2,29,2016,5,16
58987886,0,0,0,0,3,10,85789.7012195122,11641.2,219202.72592781534,0,5,1270.0,1,175000.0,2,15,5,110,5,350057,173.20508080000002,2016,2,29,2016,5,16
58995813,0,0,0,0,2,6,85789.7012195122,25849.2,24000.0,0,7,1230.0,3,57000.0,2,11,9,108,4,450015,170.29386369999995,2016,2,29,2013,6,17
58988166,0,0,0,0,3,5,85789.7012195122,86172.0,75500.0,0,5,1361.0,1,101000.0,2,15,9,115,3,60052,187.08286930000003,2016,2,29,2016,3,26
54984987,0,0,0,0,3,10,85789.7012195122,6975.6,6313.0,0,5,1296.0,1,130000.0,2,15,5,110,3,361039,187.08286930000003,2016,2,29,2016,4,25
58986657,0,0,0,0,1,10,179300.0,4102.8,3918.0,0,5,1322.0,3,71000.0,2,15,5,114,4,510034,216.374675,2016,2,28,2013,6,17
54986797,0,0,0,0,1,10,171600.0,682.8,1068.0,0,7,1254.0,3,81000.0,2,11,5,110,5,60057,200.0,2016,2,28,2013,6,17
54986472,0,0,0,0,1,10,68200.0,682.8,1068.0,0,7,1250.0,3,82000.0,2,11,5,105,5,72000,1.0,2016,2,28,2013,6,17
54992408,0,0,0,0,3,10,85789.7012195122,11913.6,11682.0,0,4,1314.0,1,53000.0,2,8,5,103,5,151300,187.5393292,2016,2,28,2016,4,19
59001304,0,0,0,0,1,10,121000.0,4604.4,4337.0,0,4,1250.0,3,120000.0,2,8,5,91,5,60064,1.0,2016,2,27,2013,6,17
54987715,0,0,0,0,2,5,85789.7012195122,118363.2,100500.0,0,7,1286.1657435613404,2,76000.0,2,11,-1,92,5,60000,1.0,2016,2,26,2016,3,23
58996837,0,0,0,0,3,5,85789.7012195122,114328.8,100500.0,0,7,1235.0,3,56000.0,2,11,-1,114,4,151300,206.8888591,2016,2,26,2016,4,22
58987886,0,0,0,0,2,10,383900.0,-51.6,2456.0,0,5,1270.0,1,175000.0,2,15,5,110,5,350057,173.20508080000002,2016,2,23,2016,3,14
54988117,0,0,0,0,2,6,85789.7012195122,24780.0,30000.0,1,7,1346.0,1,148000.0,2,11,5,105,3,350000,244.94897430000003,2016,2,23,2016,3,20
54991108,0,0,0,0,2,6,85789.7012195122,83091.6,72461.0,1,4,1270.0,1,210000.0,2,8,-1,84,3,330012,1.0,2016,2,23,2016,3,27
54991585,0,0,0,0,2,6,85789.7012195122,31584.0,33400.0,0,4,1271.0,3,120000.0,2,8,5,89,3,60001,200.0,2016,2,23,2016,3,23
59003535,0,0,0,0,2,10,68200.0,11995.2,10621.0,0,4,1286.1657435613404,2,139000.0,2,8,5,111,3,60036,1.0,2016,2,22,2016,3,18
58994114,0,0,0,0,1,10,55000.0,0.0,219202.72592781534,0,7,1376.0,3,142000.0,1,11,5,99,3,151300,223.6067977,2016,2,22,2013,6,17
54991441,0,0,0,0,2,5,85789.7012195122,231681.6,196500.0,1,4,1286.1657435613404,2,66000.0,2,8,9,113,4,72002,162.44999230000002,2016,2,22,2016,3,23
54992451,0,0,0,0,3,5,85789.7012195122,235296.0,200500.0,0,7,1302.0,1,105000.0,2,11,5,95,3,60000,1.0,2016,2,21,2016,4,22
54984577,0,0,0,0,2,10,174900.0,153999.6,128833.0,0,5,1312.0,1,91000.0,1,15,7,113,4,151306,1.0,2016,2,20,2016,3,19
59004966,0,0,0,0,1,5,85789.7012195122,114435.6,100500.0,0,4,1286.1657435613404,2,39000.0,2,8,5,113,4,72015,172.4731863,2016,2,20,2016,2,26
58986784,0,0,0,0,1,10,85789.7012195122,0.0,219202.72592781534,1,5,1242.0,3,75000.0,2,15,5,109,4,510020,173.20508080000002,2016,2,16,2013,6,17
59004885,0,0,0,0,2,6,85789.7012195122,18019.2,17662.0,1,4,1272.0,1,141000.0,2,8,5,110,3,151300,1.0,2016,2,16,2016,3,20
58994409,0,0,0,0,1,0,85789.7012195122,18662.4,28500.0,0,7,1228.0,3,67000.0,2,11,5,85,5,151009,1.0,2016,2,16,2013,6,17
59004654,0,0,0,0,3,0,85789.7012195122,30660.0,37000.0,0,4,1352.0,1,168000.0,2,8,5,105,3,60017,223.6067977,2016,2,16,2016,4,22
54984435,0,0,0,0,1,10,49500.0,15434.4,13362.0,0,5,1248.0,1,286000.0,2,15,-1,112,4,450094,173.20508080000002,2016,2,15,2013,6,17
54987381,0,0,0,0,2,10,27500.0,1435.2,1696.0,0,7,1214.0,3,58000.0,2,11,5,112,3,450080,145.6021978,2016,2,15,2016,5,3
58991302,0,0,0,0,1,10,221100.0,39292.8,33243.0,0,7,1290.0,1,108000.0,1,11,5,95,5,60064,1.0,2016,2,14,2013,6,17
58988028,0,0,0,0,4,10,111100.0,5425.2,12021.0,0,5,1288.0,1,126000.0,2,15,5,107,3,350071,316.22776600000003,2016,2,14,2016,5,17
59005995,0,0,0,0,4,10,42900.0,43974.0,38946.0,0,6,1217.0,3,56000.0,2,6,-1,100,3,60091,1.0,2016,2,14,2016,5,28
58992849,0,0,0,0,2,10,85789.7012195122,59204.4,1525.0,0,7,1380.0,3,271000.0,2,11,9,81,5,60027,300.1299718,2016,2,14,2013,6,17
54992408,0,0,0,0,4,10,85789.7012195122,-38.4,13868.0,0,4,1314.0,1,53000.0,2,8,5,103,5,151300,187.5393292,2016,2,14,2016,4,5
59000887,0,0,0,0,1,0,85789.7012195122,17136.0,20900.0,0,4,1228.0,3,50000.0,2,8,5,100,3,60027,173.20508080000002,2016,2,14,2013,6,17
58987402,0,0,0,0,2,10,113300.0,7938.0,7115.0,0,5,1241.0,3,62000.0,2,15,9,95,4,60023,1.0,2016,2,13,2016,3,24
58995594,0,0,0,0,4,5,85789.7012195122,575653.2,500500.0,0,7,1254.0,3,97000.0,2,11,5,83,3,60017,282.8427125,2016,2,13,2016,4,22
58995052,0,0,0,0,2,10,85789.7012195122,6006.0,6225.0,0,7,1314.0,1,97000.0,2,11,9,90,3,60005,221.3594362,2016,2,13,2016,10,3
54991626,0,0,0,0,2,10,16500.0,14221.2,13114.0,0,4,1286.1657435613404,2,92000.0,2,8,-1,107,4,350052,158.11388300000002,2016,2,4,2016,4,5
54991497,0,0,0,0,1,5,85789.7012195122,60000.0,50500.0,0,4,1348.0,1,138000.0,2,8,5,102,5,60013,181.6590212,2016,2,4,2013,6,17
58987276,0,0,0,0,1,10,85789.7012195122,0.0,219202.72592781534,0,5,1286.1657435613404,3,50000.0,2,15,9,110,5,450080,194.9358869,2016,2,4,2013,6,17
58995080,0,0,0,0,1,0,85789.7012195122,33110.4,34990.0,0,7,1235.0,1,75000.0,2,11,5,91,5,350092,200.0,2016,2,4,2013,6,17
54991614,0,0,0,0,3,10,106700.0,26734.8,22779.0,0,4,1266.0,3,101000.0,2,8,9,101,4,60084,1.0,2016,2,2,2016,12,4
54986508,0,0,0,0,1,10,55000.0,1824.0,219202.72592781534,0,7,1310.0,1,169000.0,2,11,5,109,4,60058,316.22776600000003,2016,2,2,2013,6,17
58992868,0,0,0,0,1,9,85789.7012195122,68930.4,200500.0,0,7,1316.0,1,117000.0,2,11,-1,110,5,361013,1.0,2016,2,2,2013,6,17
59003954,0,0,0,0,3,10,85789.7012195122,8470.8,4328.0,0,4,1322.0,1,104000.0,2,8,5,114,3,60019,212.1320344,2016,1,30,2016,4,16
58987886,1,0,0,1,3,10,178200.0,3492.0,7530.0,0,5,1270.0,1,175000.0,2,15,5,110,5,350057,173.20508080000002,2016,1,29,2016,3,14
54986288,0,0,0,0,1,10,55000.0,16602.0,45855.0,0,7,1278.0,1,105000.0,2,11,-1,112,4,450002,158.11388300000002,2016,1,29,2013,6,17
58995436,0,0,0,0,4,10,44000.0,47858.4,43505.0,1,7,1256.0,3,96000.0,2,11,5,102,3,72000,200.0,2016,1,27,2016,5,15
58994429,0,0,0,0,1,13,85789.7012195122,102921.6,85500.0,1,7,1295.0,3,73000.0,2,11,5,100,5,350076,223.6067977,2016,1,27,2013,6,17
58987276,0,0,0,0,3,1,85789.7012195122,381831.6,328500.0,0,5,1286.1657435613404,3,50000.0,2,15,9,110,5,450080,194.9358869,2016,1,27,2016,3,25
54991585,0,0,0,0,3,10,85789.7012195122,0.0,219202.72592781534,0,4,1271.0,3,120000.0,2,8,5,89,3,60001,200.0,2016,1,27,2013,6,17
59005683,0,0,0,0,5,10,69300.0,32684.4,42326.0,0,4,1286.1657435613404,2,75000.0,2,8,-1,107,3,151300,173.20508080000002,2016,1,26,2016,5,22
54990680,0,0,0,0,1,10,44000.0,44622.0,38856.0,1,4,1241.0,3,60000.0,2,8,5,115,5,60036,1.0,2016,1,26,2013,6,17
59003950,0,0,0,0,3,6,85789.7012195122,27000.0,30500.0,0,4,1264.0,1,102000.0,2,8,9,103,3,60024,200.0,2016,1,26,2016,3,23
58993220,0,0,0,0,1,10,85789.7012195122,11346.0,9955.0,1,7,1344.0,3,137000.0,2,11,5,101,5,72000,1.0,2016,1,26,2013,6,17
59001751,0,0,0,0,1,13,85789.7012195122,58057.2,51500.0,0,4,1346.0,1,102000.0,2,8,-1,100,5,60095,200.0,2016,1,26,2013,6,17
59004688,0,0,0,0,4,10,85789.7012195122,0.0,7216.0,0,4,1252.0,1,360000.0,2,8,9,110,4,151300,1.0,2016,1,25,2016,5,13
54990331,0,0,0,0,2,10,194700.0,-25.2,8228.0,0,4,1314.0,1,177000.0,2,8,-1,112,5,60000,200.0,2016,1,24,2016,2,27
58994284,0,0,0,0,3,6,85789.7012195122,21000.0,25500.0,0,7,1214.0,3,81000.0,2,11,9,114,4,450012,204.9390153,2016,1,24,2016,3,20
54987316,0,0,0,0,1,6,85789.7012195122,23998.8,22722.0,0,7,1258.0,3,107000.0,2,11,5,113,4,450071,200.0,2016,1,24,2013,6,17
58986996,0,0,0,0,2,6,85789.7012195122,11400.0,19500.0,1,5,1250.0,3,50000.0,2,15,5,84,5,350702,200.0,2016,1,24,2016,2,18
59003717,0,0,0,0,1,10,85789.7012195122,-1.2,219202.72592781534,0,4,1286.1657435613404,2,86000.0,2,8,5,114,5,151300,169.1123887,2016,1,24,2016,2,19
58991638,0,0,0,0,2,10,61600.0,26078.4,49221.0,0,7,1259.0,3,86000.0,2,11,5,88,5,72000,223.6067977,2016,1,23,2016,2,21
54987199,0,0,0,0,1,10,55000.0,57937.2,49528.0,0,7,1330.0,1,150000.0,2,11,-1,86,5,60036,1.0,2016,1,23,2016,2,15
58995950,0,0,0,0,4,10,85789.7012195122,136658.4,120357.0,1,7,1218.0,1,101000.0,2,11,3,101,3,350100,273.86127880000004,2016,1,23,2016,5,15
59003249,0,0,0,0,3,6,85789.7012195122,8160.0,9000.0,0,4,1270.0,3,113000.0,2,8,5,110,5,60091,212.1320344,2016,1,23,2013,6,17
59003249,0,0,0,0,3,6,85789.7012195122,39840.0,42000.0,0,4,1270.0,3,113000.0,2,8,5,110,5,60091,212.1320344,2016,1,23,2016,3,20
58986716,0,0,0,0,1,6,85789.7012195122,51516.0,48200.0,0,5,1296.0,3,289000.0,2,15,5,95,5,450027,310.1612484,2016,1,23,2013,6,17
58996773,0,0,0,0,3,10,85789.7012195122,6540.0,7672.0,0,7,1214.0,3,74000.0,2,11,5,110,4,60058,204.9390153,2016,1,21,2016,10,4
58987097,0,0,0,0,2,10,103400.0,12856.8,28555.0,0,5,1248.0,3,98000.0,2,15,5,110,4,550003,178.8854382,2016,1,20,2016,3,18
59002145,0,0,0,0,1,10,23100.0,3266.4,3222.0,0,4,1358.0,3,162000.0,2,8,5,110,4,72001,1.0,2016,1,20,2013,6,17
54984235,0,0,0,0,1,5,85789.7012195122,120000.0,100500.0,0,5,1366.0,3,77000.0,2,15,5,109,4,60084,1.0,2016,1,20,2013,6,17
58997157,0,0,0,0,4,10,55000.0,14720.4,40919.0,1,7,1286.1657435613404,2,91000.0,2,11,-1,105,3,60074,1.0,2016,1,19,2016,4,25
58993064,0,0,0,0,2,10,85789.7012195122,0.0,1400.0,0,7,1320.0,1,145000.0,2,11,5,100,5,330012,1.0,2016,1,19,2016,1,31
58993422,0,0,0,0,1,10,85789.7012195122,2350.8,11720.0,0,7,1282.0,3,84000.0,2,11,5,113,4,60091,158.11388300000002,2016,1,19,2013,6,17
59001676,0,0,0,0,2,10,85789.7012195122,10774.8,219202.72592781534,1,4,1288.0,3,120000.0,2,8,9,114,5,60059,1.0,2016,1,19,2016,7,3
58994057,0,0,0,0,2,5,85789.7012195122,583700.4,500500.0,0,7,1314.0,1,127000.0,2,11,-1,109,3,340012,500.0,2016,1,19,2016,3,26
54988422,0,0,0,0,4,1,85789.7012195122,625466.4,550500.0,0,7,1289.0,1,144000.0,2,11,5,100,3,71000,200.0,2016,1,18,2013,6,17
59001171,0,0,0,0,1,6,85789.7012195122,34650.0,32000.0,0,4,1200.0,3,69000.0,2,8,5,104,5,60064,1.0,2016,1,18,2013,6,17
59002226,0,0,0,0,1,13,85789.7012195122,57916.8,38500.0,1,4,1286.1657435613404,2,48000.0,1,8,5,101,5,72000,165.37533069999998,2016,1,18,2013,6,17
54988411,0,0,0,0,4,10,85789.7012195122,15644.4,30579.0,1,7,1242.0,3,56000.0,2,11,5,113,4,151300,1.0,2016,1,18,2016,4,5
54991441,0,0,0,0,2,10,24200.0,6372.0,5810.0,1,4,1286.1657435613404,2,66000.0,2,8,9,113,4,72002,162.44999230000002,2016,1,17,2016,3,16
54991742,0,0,0,0,2,5,85789.7012195122,88305.6,77500.0,0,4,1246.0,3,50000.0,2,8,5,88,3,340017,300.0,2016,1,17,2016,3,19
58986587,0,0,0,0,1,5,85789.7012195122,105600.0,88500.0,0,5,1241.0,3,54000.0,2,15,5,112,4,151300,1.0,2016,1,17,2013,6,17
58994781,0,0,0,0,3,10,63800.0,-3667.2,7579.0,0,7,1288.0,3,133000.0,2,11,5,91,3,151300,1.0,2016,1,16,2016,3,29
58994057,0,0,0,0,1,2,85789.7012195122,3042966.0,2500500.0,0,7,1314.0,1,127000.0,2,11,-1,109,3,340012,500.0,2016,1,16,2013,6,17
54987336,0,0,0,0,1,5,85789.7012195122,294043.2,250500.0,0,7,1308.0,3,194000.0,2,11,5,105,4,60051,223.6067977,2016,1,16,2016,2,26
54989325,0,0,0,0,1,5,85789.7012195122,578613.6,482500.0,0,4,1286.1657435613404,2,49000.0,2,8,-1,113,4,72001,180.7235458,2016,1,16,2013,6,17
54984241,0,0,0,0,3,13,85789.7012195122,68474.4,59500.0,1,5,1286.1657435613404,2,30000.0,2,15,5,104,3,72002,207.3644135,2016,1,16,2016,2,21
54990315,0,0,0,0,1,6,85789.7012195122,30600.0,26000.0,0,4,1235.0,3,84000.0,2,8,5,82,5,60044,1.0,2016,1,16,2013,6,17
59003268,0,0,0,0,3,10,64900.0,32218.8,59369.0,1,4,1282.0,3,95000.0,1,8,5,93,5,60047,173.20508080000002,2016,1,15,2016,1,4
54991626,0,0,0,0,5,6,85789.7012195122,12000.0,20500.0,0,4,1286.1657435613404,2,92000.0,2,8,-1,107,4,350052,158.11388300000002,2016,1,15,2016,4,19
58992419,0,0,0,0,2,6,85789.7012195122,36480.0,38500.0,1,7,1382.0,3,115000.0,2,11,5,100,5,60058,1.0,2016,1,15,2013,6,17
58991580,0,0,0,0,1,6,85789.7012195122,56160.0,52500.0,0,7,1252.0,3,103000.0,1,11,5,102,5,60095,173.20508080000002,2016,1,14,2013,6,17
58994856,0,0,0,0,4,10,85789.7012195122,13414.8,63091.0,1,7,1216.0,3,60000.0,2,11,-1,112,4,450081,158.11388300000002,2016,1,14,2016,3,19
59005708,0,0,0,0,5,6,85789.7012195122,15876.0,22550.0,0,4,1356.0,1,148000.0,2,8,5,83,3,60001,1.0,2016,1,13,2016,4,19
58999186,0,0,0,0,1,10,85789.7012195122,0.0,219202.72592781534,1,4,1274.0,3,388000.0,2,8,9,111,5,72000,1.0,2016,1,13,2013,6,17
59005275,0,0,0,0,5,5,85789.7012195122,81583.2,100500.0,0,4,1298.0,1,165000.0,2,8,9,90,3,72000,234.4504212,2016,1,13,2016,2,5
58995436,0,0,0,0,1,6,85789.7012195122,67500.0,63000.0,1,7,1256.0,3,96000.0,2,11,5,102,3,72000,200.0,2016,1,13,2013,6,17
54984634,0,0,0,0,1,5,85789.7012195122,0.0,150500.0,1,5,1286.1657435613404,3,111000.0,2,15,5,99,3,350075,164.3167673,2016,1,13,2016,3,20
59004621,0,0,0,0,2,10,132000.0,3708.0,3590.0,0,4,1288.0,3,110000.0,2,8,9,80,5,151300,1.0,2016,1,4,2013,6,17
54988329,0,0,0,0,2,10,88000.0,35060.4,29717.0,0,7,1216.0,3,67000.0,2,11,5,95,3,151306,134.95554819999998,2016,1,4,2016,4,30
59006139,0,0,0,0,3,10,59400.0,9432.0,18532.0,0,6,1241.0,1,74000.0,2,6,-1,105,3,60027,200.0,2016,1,4,2016,5,27
59005880,0,0,0,0,4,10,193600.0,69610.8,62929.0,0,4,1241.0,1,86000.0,1,8,5,104,3,72000,187.08286930000003,2016,1,3,2016,5,25
58993948,0,0,0,0,2,10,117700.0,15718.8,13598.0,0,7,1241.0,3,63000.0,2,11,5,112,4,60057,1.0,2016,1,3,2016,3,28
59002841,0,0,0,0,1,10,100100.0,8298.0,7415.0,0,4,1286.1657435613404,2,113000.0,2,8,9,93,5,72001,211.8419222,2016,1,3,2013,6,17
58995813,0,0,0,0,2,6,85789.7012195122,14299.2,13500.0,0,7,1230.0,3,57000.0,2,11,9,108,4,450015,170.29386369999995,2016,1,3,2013,6,17
58993847,0,0,0,0,1,10,85789.7012195122,1678.8,1899.0,1,7,1262.0,3,172000.0,2,11,9,112,4,72000,262.11066370000003,2016,1,3,2013,6,17
58995813,0,0,0,0,3,6,85789.7012195122,6957.6,12100.0,0,7,1230.0,3,57000.0,2,11,9,108,4,450015,170.29386369999995,2016,1,3,2016,4,22
54987040,0,0,0,0,1,10,85789.7012195122,600.0,1000.0,1,7,1190.0,3,95000.0,2,11,5,88,3,60019,1.0,2016,1,3,2013,6,17
58995813,0,0,0,0,3,6,85789.7012195122,7200.0,12500.0,0,7,1230.0,3,57000.0,2,11,9,108,4,450015,170.29386369999995,2016,1,3,2016,4,22
58986298,0,0,0,0,1,5,85789.7012195122,193200.0,161500.0,0,5,1286.1657435613404,2,116000.0,2,15,5,110,4,510037,214.8441295,2016,1,2,2013,6,17
54987871,0,0,0,0,4,6,85789.7012195122,6237.6,10900.0,0,7,1226.0,3,64000.0,2,11,5,103,3,72000,1.0,2016,1,2,2016,4,22
